symbol,date,open,high,low,close,volume,adjclose,splits
AQMS,2015-07-31,1300.0,1310.0,1050.0,1070.0,2688,1070.0,0.0
AQMS,2015-08-03,1186.0,1194.0,970.0,1005.0,1454,1005.0,0.0
AQMS,2015-08-04,980.0,1010.0,932.0,998.0,1393,998.0,0.0
AQMS,2015-08-05,998.0,1020.0,956.0,1000.0,520,1000.0,0.0
AQMS,2015-08-06,1008.0,1048.0,1008.0,1030.0,178,1030.0,0.0
AQMS,2015-08-07,1030.0,1120.0,1030.0,1084.0,292,1084.0,0.0
AQMS,2015-08-10,1090.0,1110.0,1060.0,1062.0,214,1062.0,0.0
AQMS,2015-08-11,1080.0,1095.0,1060.0,1072.0,170,1072.0,0.0
AQMS,2015-08-12,1076.0,1111.800048828125,1072.0,1098.0,153,1098.0,0.0
AQMS,2015-08-13,1110.0,1122.0,1066.0,1072.0,126,1072.0,0.0
AQMS,2015-08-14,1122.0,1150.0,1060.0,1088.0,219,1088.0,0.0
AQMS,2015-08-17,1100.0,1112.0,1060.0,1100.0,139,1100.0,0.0
AQMS,2015-08-18,1100.0,1100.0,1042.0,1100.0,84,1100.0,0.0
AQMS,2015-08-19,1052.0,1080.0,1022.0,1038.0,111,1038.0,0.0
AQMS,2015-08-20,1018.0,1078.0,952.0,976.0,147,976.0,0.0
AQMS,2015-08-21,970.0,1028.0,970.0,1000.0,130,1000.0,0.0
AQMS,2015-08-24,1010.0,1010.0,924.0,956.0,130,956.0,0.0
AQMS,2015-08-25,960.0,1000.0,900.0,1000.0,246,1000.0,0.0
AQMS,2015-08-26,1000.0,1000.0,960.0,1000.0,98,1000.0,0.0
AQMS,2015-08-27,980.0,998.0,950.4000244140625,984.0,116,984.0,0.0
AQMS,2015-08-28,998.0,1040.0,972.0,1040.0,299,1040.0,0.0
AQMS,2015-08-31,1028.0,1028.0,969.4000244140625,998.0,192,998.0,0.0
AQMS,2015-09-01,968.0,998.0,930.0,970.0,92,970.0,0.0
AQMS,2015-09-02,986.0,986.0,956.5999755859375,968.0,14,968.0,0.0
AQMS,2015-09-03,976.0,1018.0,976.0,996.0,93,996.0,0.0
AQMS,2015-09-04,1000.0,1000.0,976.0,992.0,54,992.0,0.0
AQMS,2015-09-08,1020.0,1020.0,990.0,1014.0,135,1014.0,0.0
AQMS,2015-09-09,1006.0,1020.0,1002.0,1018.0,63,1018.0,0.0
AQMS,2015-09-10,1006.0,1020.0,1000.0,1010.0,87,1010.0,0.0
AQMS,2015-09-11,982.0,1090.0,982.0,1090.0,399,1090.0,0.0
AQMS,2015-09-14,1086.0,1110.0,1022.0,1052.0,345,1052.0,0.0
AQMS,2015-09-15,1082.0,1098.0,1024.0,1046.0,167,1046.0,0.0
AQMS,2015-09-16,1058.0,1084.0,1042.0,1076.0,59,1076.0,0.0
AQMS,2015-09-17,1066.0,1091.0,1060.0,1075.0,102,1075.0,0.0
AQMS,2015-09-18,1062.0,1090.0,988.0,988.0,1429,988.0,0.0
AQMS,2015-09-21,1010.0,1034.0,1000.0,1002.0,100,1002.0,0.0
AQMS,2015-09-22,1002.0,1060.0,962.0,980.0,645,980.0,0.0
AQMS,2015-09-23,964.2000122070312,1008.0,940.0,996.0,33,996.0,0.0
AQMS,2015-09-24,956.0,1016.0,942.0,984.0,25,984.0,0.0
AQMS,2015-09-25,980.0,1020.0,965.0,980.0,38,980.0,0.0
AQMS,2015-09-28,960.0,1000.0,960.0,978.0,58,978.0,0.0
AQMS,2015-09-29,962.0,994.0,960.0,984.0,49,984.0,0.0
AQMS,2015-09-30,1000.0,1040.0,998.0,1014.0,186,1014.0,0.0
AQMS,2015-10-01,1028.0,1030.0,1000.0,1016.0,234,1016.0,0.0
AQMS,2015-10-02,1006.0,1030.0,1002.0,1022.0,198,1022.0,0.0
AQMS,2015-10-05,1036.0,1036.0,1020.0,1026.0,81,1026.0,0.0
AQMS,2015-10-06,1026.0,1028.0,1000.0,1028.0,73,1028.0,0.0
AQMS,2015-10-07,1010.0,1010.0,1000.0,1000.0,3,1000.0,0.0
AQMS,2015-10-08,1000.0,1030.0,1000.0,1012.0,24,1012.0,0.0
AQMS,2015-10-09,1000.0,1028.0,1000.0,1016.0,8,1016.0,0.0
